complex_id,source,rna_hash,length_nt
PAIR:285084b44ba6e58aaa5fa0301392769614e028fed4dd3afdefff47675bc7889f,NPInter 主表,ffc11d990c7c6ecaafd1db11108a7911f636a181af736d1a53f334c6ab2ca9e5,248
PAIR:5c0ae135185e9b98854037f5927e6078f322f52416fe05707aeac7180a1b6b4d,NPInter binding-site,06d9ad8267fd4745f7b26788e0d2aae8055b95ec5f3bc45e3410a83f55ca4f4e,39
PAIR:cf28615eec15dd6938787628f67c46737f93143a8d62159667d92d216c106781,NPInter 主表,6bbf98591f8fe2d214f5a1e43cbf0d1ffb2f50de94d08a8bd2690a554980a86d,334
PAIR:4dd5cf2950273d5b0104264f0958d8a5300947a314987d0250b1ec26b6ad54b1,NPInter binding-site,1dd29b650cf7af064c74fa00241c969c14c82939a4bd04f0d05d84d10186e9a6,36
PAIR:83c64f042c2eacd87e8a606463d7c33b3d7cfe73b8583a20a19d092598f441f8,NPInter binding-site,db3ea427622e39ba5d93f0848abaac9ff8e1b08e6b4a0c48133a2d238eecd3b2,40
PAIR:f56a60ea9f28776ff13aeaf0f95f7aa924d6d2b3ee660e5087f12101f07cd8a1,NPInter binding-site,164faca5ce00ec406dc95909240cdfd60444083a9bef01d9bd5b7b2414075265,165
PAIR:872990a9c6fac704ce7385d47040b5243321dc409b6bc4f9985e7278c816e39c,NPInter 主表,5cd8e8e4cb7c923bbc15340a4f85d68d908ded207545faa8b7e112877dc89640,219
PAIR:e9fae3f6a4ba2a6751a1d53a0ac1490dd5ec3b84761b3ac4bf9801d71d8bcc3a,NPInter binding-site,0c1ad5ed058f0d10cac545b68acb8efa6b7e9e421be5d3756c2f357e233c33cf,70
PAIR:7986e4d77a15b53e579e8d745dc3c2acfb9968a045431a8e7f4eb46003cb74f4,NPInter binding-site,269a86a0359a9f8827ebd24776c5b248ec5c63a00da1d3b4b5f6fb3b6f2c981c,14
PAIR:21654996c9c906367176dc57f3426931f9b80229f10d8f0d60965f0eaec966f7,NPInter binding-site,c3bde7c20af2058330f2aa202f20ef9ca08bdfbcc2bb1d129b33221981e214f5,50
PAIR:689e3d2e07834c44dfc2994b4546a529fd9955701aeb0cc40e64b972a65f2556,NPInter 主表,7837e42bf42f30e1e655351db1439735144a00f78c83871677c354d3c31bceae,345
PAIR:a3edbf84a97087a1967c832234b82cb1c367ad71b303f8997e72e878112ea6ba,NPInter 主表,487e54fd26cde65fe91d6d7195078852ee7c151615549aab4ed482cd289bbb83,437
PAIR:f8ed2328f825e592b5c3bb5bb6032ff253808f3320f812879dd42ad867883364,NPInter 主表,d72397d3a8e62332f740be6c4ba88d83d889189e0b36138ada58592e6b066aac,429
PAIR:3358b2545753c646a51905333eaaef5a8abb73603f3df0d8f3fab4901a4abd8a,NPInter binding-site,be88d1d0c164f0511455d4203e414b75396b303086bd2f1b6d021d3ff468dc11,51
PAIR:f33a7adff35fa8804a3645a071f7ef62d51ab21d5aa2041cd8a27c7055544629,NPInter binding-site,deaf8a4ba36782fc7a1629daded52d4f9ce71abd6ffb77eae28829047e3efbdd,78
PAIR:4bb83e5daa6e47e50c2900118ff5ace073ed2cd14a1a00aba54f687c1e8a510e,NPInter 主表,7cbfb9d7bf110b8be14ba76648e414ad35a5fd0d69cde3c818451ac0910e3403,380
PAIR:7a6b7d3fc03fcbdd946278c86e3cd07c14b9800ab209f0edd4debac594150e00,NPInter 主表,fd04c0d34c969e941899335700c3609ba0d63a4baae9cb059cc9004dbc015cf2,494
PAIR:2994b6fe9d42cd03fcc3fa8eaca0b1e4988bf39487fd3f8f1c0da7e686996aa5,NPInter binding-site,961d6d614504c5082824dfea6939b1de45e59b50ffab3ac4d5b7388c0a93da58,45
PAIR:25fc8475c5af3c40d87346a0aff5d090dc4c77bf16d3baf615912ee1efa0d64a,NPInter 主表,a7a71dd6c702f827657e2ba5514a71347c744239bcdfb40915d707563cdbe382,401
PAIR:34e4e48a208d64959d21298ae325664d898a9a750d829c1bafd38e2024dc1e47,NPInter 主表,a276158319e5dc7898b1b553a1ad17b3ca98f4f1d018b3aac4a440658069493c,420
PAIR:b64a09812dffcd118473f2543a457e0724a4e9310db44195a3d04c67e51b7b59,NPInter binding-site,c25e7e614ab10aeb62ae077aebfa794658669256d2a973f17ef8b57da973ce9e,22
PAIR:2baa3951d03fa3f13f892a3919b9b87b9ae77cc4c22112f7383158b88cbd1975,NPInter binding-site,16f78621265e5b49df806e03fc14aa903df9668ca13d7c78055aa5304715841c,35
PAIR:2a49acd5cf5ac0ab3597631c6fa7603a928c819f030a1f71b0cd512b767703ab,NPInter binding-site,e37a7d75aec57b335adbf1963c185b499848d784a4d859f1e600c06d77f449d8,18
PAIR:8aed3fe7cd09a2d12954ffad23e7d5bcce6909f6f5baa704a1a5de45bc0a7d9c,NPInter binding-site,04f9c8d1b3addaa5c042fa338d34ca81102a063e1293f6083c933ae672054e98,32
PAIR:d668eea11f78a1dde4e84021abd4bf5426f2bb2d243c21d36d467a17dcb9024d,NPInter binding-site,f0db86cc58af2041233b63f403daac85f0b56fa3c19d7f536656642096fa3eb1,54
PAIR:7da4436042ef4ad2388063223582cb5dd8494b070c11dbe67f366607bd8f7aa4,NPInter 主表,6ad5db05529dd4e35dc8cf8040f643a5ab6bf2f28f431280b1ffa979da711671,427
PAIR:323fde1389b7dda437073e5527ad5c5693a57dc81216f92a30bc027b73e40f5f,NPInter binding-site,5262d4bd827395bb74d8ef6416b0dfbd9422ee5714b1f896ae023a13469be5f9,32
PAIR:13d5442286a46594ff751fedeac94510f284ee9fdfc0f1b8663f683cb80cb1e4,NPInter binding-site,565dda032db6ced96eab0e8803988a6b6a20464f45d1e8ee69a614ae4f38660e,86
PAIR:260f81760e4b1a19c6fffff84896ad106548793a8d8c10304d9444943753253d,NPInter binding-site,4e808b85e98e721d987dc04b777264b9c4bbf79d056866c31db39c47eaeedbfd,70
PAIR:6876eedb73823f5aaa3cf5a853117f38de83e8c4096dd6389bc0b83554487fb6,NPInter binding-site,c6126f2b4f72eaaded0c2dd9c9d814f002a0c9438314fd7749336280d15103d0,21
PAIR:756abef789bd3b71c5122ee465e6d6f3c67766f7b74d7efb5b1bcb7c31188402,NPInter binding-site,1022d70e9b34f5af6886e6c451bfd360dcd87a881884aad138b7d7e467cca296,26
PAIR:8184b730ed5e9af327f0d44eb7aa75d4fb9a65e8f9e1f8f6cb9799ce596a7ca3,NPInter 主表,47232cdd6afd48d6f344e8f637202b8b7c864da82c5f63bc0c67eacd04d888d5,402
PAIR:54bcb17ac7369c2663b032f0f4f49cec0bae3633173c99e69dc6d9870f829a0e,NPInter 主表,fe07ed9c8bfd76e1efde69bf344169ffde6d209fca920161a12aa687b9f66b13,404
PAIR:50bf83a6b41ddb6cef5ef8a6fb75b2db4c6fca5e808401818dcb18fb9f5066c9,NPInter binding-site,a295fc24c0debcea3e3e395a279c23a5e9e33b2ed7110f255ae88f54240cf7c0,26
PAIR:45f520ccd335db9b5fc4e8091519062fbbaa2198ea80b3fcd5a97d96bc7b8d26,NPInter binding-site,edd4992da1e3544c6c3ecb2a4e41b5b54ff58d94e127c634f3dfd79311cd5069,38
PAIR:c6bebebf085aa4bceb341756d304e6e1d3a80654b853f2a02a1819796bbf6cad,NPInter binding-site,1f22889f3d09e6936527e659a7f925b627eb7872c76338cbd703426f620849a0,35
PDB:7OG0,RCSB PDB,2864160dcff81b4651e4666395a14c9a1790421930877d62c795699d60f50378,17
PAIR:702ef5d260ee424958104774e457d070010c28d987626187da7b440002533ebd,NPInter binding-site,1ee80cc7819264090f701cf90d9c4dd36a4c49ca496af9f1b0d022f5155fea73,21
PAIR:d1ca85bd39c16bcf45fff72a41cb0f91765eb82bb06e72134b0ff43de27c9587,NPInter binding-site,7ee3bbf1a9b1251f272142c7f94e0680751a3d24f77485b605bfd6ba2da0eda9,72
PAIR:3fe803d18e3b493009c7415e0d213166fb4b0495be163aaeaf479dcb04d78133,NPInter binding-site,011fec553efa5bcb48e3c27fabcc4f9a1a6a882932651d3732c242f5881be363,44
PAIR:2c362e342f40ddeba160bc91e94198d2d33761d566366a35c4a976cace707527,NPInter 主表,304c089d86d663467132fdbf5907d8c363e6285cc101ea468e9910bdef7bfabd,308
PAIR:4d7fb143ed47fc3cb6776cc68ce44b8e44d20cf301c256efd6b8df9c15597401,NPInter binding-site,54e9d370da6ce6d701533f5d5a9c29a218b489ce415e4e0fcd87ecc9e4c8769b,21
PAIR:bf190a189b482b1e7d26422effcdb8d36302c80c3a9482ff941ec851dee42601,NPInter 主表,b9ff06c51925226f2667de1c97440dde83b65afe5961bec0d495b959fce64ac0,483
PAIR:32f5f267b4c9a9937b4be36073aa745d35641cd8e2abe6849e2472f842256e2d,NPInter binding-site,eb89cda928552699cbc455e43bb6a4b21df66abd6926651b4e99a58b2fb2e926,43
PAIR:8381c66dc4e666b22923a8e8b805b82a2f40b08286dacc87bccef806009a2c63,NPInter 主表,faaeae9976e86e2f5140de05abe4165bbb441fe86e2b20da3656f03697eb4951,433
PAIR:ad32c335b9d0829c2f62026c3185eea158445fd00dd018d0617d5857abef2b6d,NPInter binding-site,d295330a626fa8899b0921522c2169a5f97f4956d5d2322259684adf87677d4b,26
PAIR:9e353ae2da3ecff61e99ded7c6561672383e6dc1e8af07825b986b4b1eced0c7,NPInter binding-site,9e612825e457aaae5fcbf5d8144259ab80815ec7d6a6f76d9dbaf1bd4e297de9,24
PAIR:7edb6f6ebbab288e81a3d35170a1e5a2819c9e52b9e13631ad02efe52b87f406,NPInter binding-site,96f6c53cc4075b5c7f0131aaf90c7076ca22f47e3bfab5a506a51ca3d619b69f,59
PAIR:9ff910b2a65bc83806daacdd20435a9afb67ce4d7969c5e0322ee0ed58b44d2f,NPInter 主表,fd601862c2c8c0271b94683e4c4727de3096014aaba65aa11cd03dd6425c9cfc,471
PAIR:9d8d3b7b7a92862d9c46bf4c05014b698ed5f45edec1de5cccf580afa5e5124b,NPInter binding-site,4287a70313739fa1b6adbd15e03da0f6490b7c208917a39dac8242d131b0eaa1,14
PAIR:fef489d0cb0fe9cd65cb6ba2e3f38e734f64d652a9a953145344a91ab578cb5c,NPInter 主表,f497447f1b56ff5db0f48e738f3f95d2b3ed2fe11c7214c346d260374adb1aa9,289
PAIR:d93acdaaf09299ec0e576538cf1a9b4e440edba26b725f69e56c81d748fb9614,NPInter 主表,d15e88d6e66e5aab9b6f8a3da5443e4b9ff29069a6a89346a7f69041c3ebe5d3,365
PAIR:07b08720f91755da5cb568b690c42e98c1e067935483a1755713dfeafddf6367,NPInter 主表,b23fb1842b359de8c5225866c28f257c00d1f5dfeeb107a671769c62c19b2100,392
PAIR:87530ff2b22b2fbd5bf533b901dd25eced32d8dba25282a2c84ad4abc2ec7f3e,NPInter 主表,47e72b37597353c139184d4df47f292400ad1b378f57fd8d8c23dc759d32d296,260
PAIR:c6883edd289a350d463aff76ec7a2b4cb4bf62bd71719e9989faf2aa0af6a32a,NPInter binding-site,f8991771744b4b1d4c6739b33e5a6dc087c3bf57ee3fac2b3546c7b88a54d91d,14
PAIR:d0f3f467f3feb054509856d0ed734102569f610c1c2b777353d379d104fce2c2,NPInter 主表,ab2894f7b8a16bbc5f1fd1fe7dfa37ceb8375a72f7fc0b6ae47baa143270c32d,480
PAIR:049f10d5b478b7fa3fdfc7c25936d9dfc9097c59932077c62782b18ad1ec9a5d,NPInter binding-site,365d2fe8468d567e9cca3b3881bd06ba82f21e14732226975d7b9c043c452dab,35
PAIR:16ce67b5ebc271707e22beb81a28addbba6016cc106c2368ae5bb611174752c8,NPInter binding-site,4a08d99b4138bf5c5ad2063ef38cdab88fe0287eee153206cbecb2fa18da942d,42
PAIR:8d0c917891ce89f1286f3b7540a07e7639da1929cc9f68269021882fa52b306a,NPInter binding-site,6a42c9c9a69b42b7c73c6b8060e6c4650dc53cbe5a1c74f9f0a6c09d3c529537,84
PAIR:482591548cfc695f4e96836e428f0e83ca5d1d0e8a9eae39f819bdec235a5872,NPInter binding-site,c706ba71f0597b37f10f94b852543ae8384626f1e48f726960745be869dc0fe5,56
PAIR:3c12fff763a39c5d15ca2577494e78892e6eae64b92658676b39a5c7a726380c,NPInter binding-site,35dc5e4a725e29f48eea04bb06da2ab89c1b757e22eecfd0da1ae383130b7b85,21
PAIR:c32a4e620e3eddc59a97af347ce0c606d7fedfb8f3d396584763124372f096ed,NPInter binding-site,8e16cc99c546cd881c63992cc030e2744674b3e670f0b89de32f7817f08725c2,21
PAIR:06292c5eb46c811acb50397a812e81e35c5e622109d0ad5f3d903866cf3440da,NPInter 主表,1bfbb602502ebcc8f2a2bcf7842ed61289d4e73b8a7a33d2c166697f3203df02,320
PAIR:e9ccfc30256d13eac68ce99bcafbbe7d486682746b68ba0d305590a2e22b9835,NPInter 主表,fa3d16abf54ad4fa9e489e8b1b316807087156029abe7b29b491b51e832ad5c3,243
PAIR:4ded76c16379b8054a5818a74c3e9dfd3bfe22877db0ed52d8a31b91ca4dcab0,NPInter 主表,85e6873fd6431c6a6b2f0b1e8b954d64f45400ccb37547e47627b61f27e4ab3d,489
PAIR:adaa43f7bd12237b745e3e95480a0cef969de4cc5b9aa48a69ec2604722d734b,NPInter binding-site,90dce19893326523d61af34d024ab2d2be2f15d1f41bc8cb5a282fcda2162bf1,57
PAIR:18581c967fcc5a89986736d4523dbaff35d51f8076caef406abda9a9258b970b,NPInter binding-site,8bc558860e4b5c424e5f69a75666d2545bf666d062aab04634521f868443eea9,84
PAIR:d3ec011144544e2df7434f1875317507c2d4f21028b4816978d3270362905d60,NPInter binding-site,8da9a2b1d73c513da792dc059ee65c09561b84f7eae81044d3d92524847ad253,52
PAIR:717bca25e30954c28ce95c3a2b13a21dd4cbd4fadee3fda48e8adba02a6d66c4,NPInter binding-site,cfde43b4f2cd58163fd0e34dc3276d77bc0556d8d41444c6fd095df5e0f7848e,101
PAIR:aa61c245e99b4e1648d50ac4048a94fff06928932861c58fe20d4ab7785a9266,NPInter binding-site,d7e908cf8ec6a436f44acfb97967bd18a54ee39560504a6b504ac60b5cd9451f,51
PAIR:86ef7d577c80a6d8ba04c90080f0678ae33170785b3ffe2a1be9c42a490fcb60,NPInter binding-site,52d231761547176b021488ca1cfaa28a840d4d78c63f2065ebecdf6e1df1a465,45
PAIR:c6670e9bbfd3f40a51a59e4f4210507c593bce9703be3ebbfb5be16df1c7dffd,NPInter 主表,b2733791bfc6f0797b5fb94aa9f0fe5c79d6113f866db6a1f6b763e7d8a402e0,286
PAIR:6aa99cb542215d56aab32a86b109f39779520253edc23beb60d401c98a7e9817,NPInter binding-site,3bd2774f7f52f556f62404bfb92e779ada84c4ed24da1ac3ae533f1aec558cf1,32
PAIR:da55baf0b266b2965ca5b266fdc16dae0ec7946e55f7aee4d69a13a359c3615c,NPInter 主表,e4bbf9858f46684e38cada9a0ca4ae0dbff2d9f60968fc3c7755924aaf4842cb,311
PAIR:dcab5fc23852655b2520a4b2a7850632af6749f4134f3068957b130d27555fd4,NPInter binding-site,880900e5a914c0426bac198e5a44c013fed58d59c8f3cf09a28bac21931a7336,27
PAIR:16c224d9f3ca5126a1d10988022a002a58d3d528b3b67052a8cd82f37ded8a6a,NPInter 主表,3dcff02c822baca6121b89de02ef70d59930e87ea5d626021a925f6418978e79,475
PAIR:296bd3d0a23a9e78b9f84fcf14a210b05cdd1e175fa91c3324fffed0eae24d9b,NPInter binding-site,48818d69be907d0230de90415fca6af04b6735fca0ee511a3d11a78788c19431,62
PAIR:f1cb91c768f4803999e4db6017c04f3518d7a9eed3de0c1a52dbff0776cf98b7,NPInter binding-site,40c0ee778728c502b530ef4d8353f6f8afe78c68c87384dce95205dae9b2eb12,34
PAIR:0ed5b05ed067d749de73455af666a7735b185d9c584c6963de6e9806bbf27433,NPInter binding-site,a956308b160d7ae1d5fb8c9d9a6c7c7429c858a05e7b25b48478fb6bab9d0104,123
PAIR:03c8356215a6248946f18ce6eea67fed1dc2f32f73fceb8ce8097e4df74c3757,NPInter 主表,64d77401919cf2783ef2cc473d06e4b42fca7c16989ecb047c5d3f10b6ffac9d,469
PAIR:4da93d71d955b3704f290c8baba069e3b5aab9a897f6dab70f46c3ac11cb7455,NPInter binding-site,d888a67cf5b9fd814fcc8506632d43fbdeec7dae4016c514b30f4198ac4dc56f,50
PAIR:65a47d6af4ea44c53f031ebbbad1ff29aefee952f4c28efdf9ef1ea486651155,NPInter 主表,18ee4886ec332678a287c3d2279b0afdb3868ad423648dffdef639fe77ae1e94,449
PAIR:697cc0207ee018de313dab527dcfd1e56d769e1160512eb03fc33080d5b8a267,NPInter 主表,aa6a08bfdbb250ef909a65b574e0465b63d192acf1b6387595f278b04d4aed46,478
PAIR:91c6a0664c64b00026eac1a0fdac010fd976fba11a1110898b6775b39a8151de,NPInter binding-site,3a3584fc43385d992bba92581051962bf3fd5a5752739a9917445f1122ee621b,34
PAIR:de605e49c201debbf4cf72e81a3f61ed6c0c405ebf1200df298f198b1bdafd9f,NPInter binding-site,1cfce7e3b6a0711534fcdede7a44a7c27002637ac46153673b048da215dd4828,21
PAIR:25e4fad76b9be6585e931eaa3f7fdbef0a61dabf2456a88e1702f7d077b50326,NPInter 主表,da168f81e10e4d00a3bd65f4f055dd15e9b6a0e19901c29aeacf85cf8269e1c3,385
PAIR:1cac8b786a6b38d15fcacbc93432d88733d35d00fcde3fb1c070e5af89d29a50,NPInter 主表,d89c79a4b9a0b5ce3fc0d640eaf1f59ebdd16a384b2ffcb37701e2dce55f3808,411
PAIR:05e668312ed9974cd73ee241f8fe5f11a08791dff11518ec2b8c5ec658a32d5d,NPInter binding-site,ff31e194f09a54dc85a98bac0f7fa81e891adcce0daebba86911d8627a4ee096,42
PAIR:f1fce5be6045878e235aa05ed30437b2271a350fba530e702b55113a0fb943c4,NPInter binding-site,43f4a6ccdcb5df470f5cb21b2536887014cca3059fe9aefe2bc24b71f2458761,41
PAIR:4ef73cb83d54c32438709119096ed055379b1f87ecd67370d5a5fbd2b0475ed0,NPInter 主表,44c284ece28868877da8ed75af54e1a4a0e24ef4d6975ee0c54445baf3ced988,229
PAIR:8f3d95ac3297ffc5d473991ca577b1758f3596c843822e97f83a8a84d664bef6,NPInter binding-site,0da99238003512c9ee9cedc6805b4c848ae493ddba4d943d4c1e510d316c0faa,30
PDB:5GUH,RCSB PDB,c68a0edbec083d17e34a56b4b0992f22d14011e2362500bd95f21476b13bdd0e,27
PAIR:daf942629a9039f8ae865516adc9764bc074a8fcd9e0c6e1a2b91ee845a95185,NPInter 主表,8f12569ab2ed5a05c1e94fc3486a546e0ccd316219066cf754ff963c1eebf40a,388
PAIR:9ea894838680f11b49afe1d10d401062147e6a0689edea15f5294c68e94d1005,NPInter 主表,9739bb7e0b9a8143046e59d05944142738dd485826caa24767f22e369c2216d2,432
PAIR:1b7ca6468a30c9a0d154e1bcb1b6700804868b8ec6ac8b0a626ad76346897201,NPInter binding-site,de8d193ad44b15a885740ca79de9092a902d6c908e2cf09e1a24b9dfd7a3e1cc,35
PAIR:ee926aaa2401a41de10704f91cf907f46042c5dbff634690d8484ecc5e7f3a5f,NPInter 主表,c22623772b1993eddcd44fada709e792df1aa8f2f74ee88c16562340e033c29f,436
PAIR:643d19f9a94b425fc4f489460f5d0739721e53c33f91e7811468ed4f24c21f9d,NPInter binding-site,542e32f2fe89dc6fde90607b0bb82ab9732e27dbd2b81289dd79047530e0c47b,64
PAIR:31f1fd9674853fcb06ebf5d82312348113998713e8e09553d4726837db086497,NPInter binding-site,bb03a61ff33d4e23a56ffbda6781ea178314f884a67f52bbd7f9380869ea19f2,10
PAIR:828a298b8c2da05aee9b204b870484f5c335b1f2cec6fdad4a120d961848bed2,NPInter binding-site,eaa77afd064ea41b779f15dfad23e52007fe2f4dcaabf154d27e89e73a93a130,12
PAIR:9156045d9c7809896d89de7b75f08d51612cd1111e6ecf29e1a4a3d13116674b,NPInter binding-site,9cf4037566bc15ca09d031104bbce298f015abd9e66bb4a686dacdb1ae6241f9,85
PAIR:c490f416a38289568afab10208347384104aa94e8bcf9422a67b2375a2bad013,NPInter binding-site,d6ec05c0e6c80ba212ac7041f2e6655a5b6cb54efcfc2ebcdc5bdf9c46a6e0fb,23
PAIR:32285a8a607e0115f6194ab0b4dfa0114461c5eba20efb822514b3518d736a22,NPInter binding-site,20c03b118f43ad123ca396c7d9798968de7945ec88ce73919d65e9f6872e44d8,67
PAIR:65ba6848232fed02d41cbb78ba37f7d416d65ae2899d07dcbf8c096a50b54346,NPInter 主表,8b8595704e6923ea8a1aa4f71efee1db8080ed013b4dbdcad6dff8b58aa82d01,202
PAIR:48df30e7c82b2310e71a1ba126689165537bc7408718ec2ed76f5646bd223cb4,NPInter 主表,7762b024ebd5a2a5d69f9267e9abf1bf2ccba200da120488f051b832d2c2ae34,342
PAIR:ac682a6d9312ce2808cb0578b5eb1e03b4e0fa7d4f4268e921ff9437b58a87e3,NPInter binding-site,656114154c21b8a9d0715ea5cc4ad5fafdda7293d43165c48a90f092b6e0a793,33
PAIR:ebc427b3b12cb46dfcb2738e0a1b623a04e6dc232a8bc85d9c762b0673f234ba,NPInter binding-site,1df4ae209becdf70b21f4a92ad24fb8448049ba2c579c5b3fb219972551a3bfb,37
PAIR:339dd54da969fb28a59afedf495ee72c295fb9909a3d53099cc749b190f19e62,NPInter binding-site,d4a3d78bd0232a54a939ece875e1a04a0566cc5ae33ebf0bdeab79df158b64b0,22
PAIR:2fd9138dc29dd39ae5dfd36fb387ee7a0cee33f3fce2677b041aa40580ac22a5,NPInter binding-site,f070b880156be8f1bed68233f258322ea9dc4b0e190bfb34604f8b64149719ab,12
PAIR:408d5825762c849095868e12b539b25e829c3a53f248c9bec7623eeb582477c8,NPInter 主表,786cf5f54230671c4a6fe2e0a0aff66748af79b3a5015cab1e6b59a265e89a2e,401
PAIR:f0beffe29262e56329926f7e0b39f92c390d4ec55346d277cc93f6b7a6db1250,NPInter binding-site,70da0c004f86eb25f8b0c778e9863225109af0e8139b2a3ae64fae5c8f48f9e0,41
PAIR:a77954c9fd0cef7f34dfcf66c457be16b99aed5df7010b576bf1dd5e8b796919,NPInter 主表,9858d66dea3501e723ac35e3b2d34083b3edae41db47716204dc696ff5ee6aca,491
PAIR:616647c246699194d4253345b5d7ef247a46f3e93931c0caef56de159131dcc9,NPInter 主表,05a8c6cb1065a419dfff057c410ee1fc9227e5a9dbbba5423675e194ab6a4d3b,211
PAIR:477ef3c7af463e6c239f7a7bb9f79b49b1164c2cdccab09543566feb073cb950,NPInter 主表,1da4af95ed08e82e73030c0502fd8a3abcd06e58106ee9082c295ed60f207a50,384
PAIR:364be0c049a3cf15f3762ed647fcc600d6095240cdefd9a7b2ab52c69fbd327b,NPInter binding-site,3773c3a368ccc21c56074601b6944f3bc3710a52ff97bff53837bfce956a38c0,22
PAIR:a54d37c4f071e3de3e791578b3b0fddb8d186cb5cb53fe37255d265bd24e427f,NPInter 主表,d9157800652fd0f1e6e86bcb98a35d2bce26cfa89c25192d61de7467284bb596,271
PAIR:65162a3b2177e51cde9cdfdfcc2486733389b51fcc4be7800702568d5a9fe25f,NPInter binding-site,d0cef191d144b47f438d6370fa7c5390ba5f8051bc3466c06dd8715665aa5e3f,19
PAIR:d9a6b9a0730bc772e54ae30ee39e0d8cefb4423936fb38ba31c887d4809a5954,NPInter binding-site,06a61a4365700b29d90a2a4dfe346268269e2de58c2a2092208e71930ac60e7c,14
PAIR:8d384f61ebcb7e698eebcdeb3dfcbbd6771a6204105427ebd410914a039e6cbf,NPInter binding-site,b617c5648427a55504c054728e5e2b3018a882aaeefc29cfa6f5cf8d3ec08247,52
PAIR:3387c7bb60e57ea51ae3aaf2b758b43ee0644bb7d6cd179b70a03cd0fcfcfab6,NPInter binding-site,877a1f2e38cbe6f46762c73aeb13995b9adb168119b8a8d7044d65b217bcffdc,78
PAIR:1cc4188dbd5bfaebd02cacdc934c725b97246c19fc2703d245e560bc9c932037,NPInter binding-site,3dc187edde312cc2013e80e7e961080fdda31f5a97e2878f8d5f7bc22dbee5a0,146
PAIR:5a6b7e3d56b061f8100d505cdbf5e3261287f3d87eb948ffe4b032106db92c45,NPInter binding-site,25a46b5454fb620525cfaf7ded77850a58af54ca7213967efc5b589291b80d71,21
PAIR:8066735f6dacd3047158473c0186b672709e862a65d177ff1bd78cb4cd850905,NPInter binding-site,c67825188304e0b4af56db36b616131a82f072fea9612e2b31bace66a91e68ab,29
PAIR:ff9c3c2f7cb65bf3ea79ada2ea0b5e9a59857ddbf64759b0f0cb087353f87f15,NPInter 主表,7f91a88d7b4f5bc99a5bc0253cf4841ece48135db7285d621250fbc644d26702,305
PAIR:28e67db2c7493912d116de8a2380e39a3d8f242f8ab136aaf1227841876081fd,NPInter 主表,0d468a050cd8b2455038c02b42337f4f2749525adad0cd781bdc46202851e0b4,468
PAIR:79ac618a8f2a5676aa1684ad72060a8e12ae0d96c7fbd6fa142c773cd9e68e8d,NPInter binding-site,7c3ae42bd724eb7c71885c20d7dc08a99c230e490f56559103e810ea39b99407,51
PAIR:c75fa9c2432bc368fe6f062e84d518e9b084b3d937e2eefc197903392aa5b7ed,NPInter 主表,a276158319e5dc7898b1b553a1ad17b3ca98f4f1d018b3aac4a440658069493c,420
PAIR:454e127428d244d5d4569504423d0a589dc81fe1877af622d6d2cdd795c71b82,NPInter binding-site,d852bac205d8904ca12fba8e981136365f0e9284693aef9d43b9eeb8b14d76b3,17
PAIR:cae38cc0d653f97cf2f3cdd0a1e29435d4377a813a5f72eb4eb4bd36023d9835,NPInter binding-site,5701f185949ea16cce0c90168654ce1eb8c1e0b0bb7a983e35d218e508f82a2a,36
PAIR:e19d470eef7985b45254d8263867c033c0cab300d9a76996f87c355b2d40f783,NPInter 主表,47f916ee56c35f856b5b01cb7009afd66914c213e5a4da38a750b7b81bddf9f4,493
PAIR:3d18b090b4dd84346c1e93923673ec7358457f2278542c228bf2acd7c5ebab96,NPInter 主表,39bfd42aa61044f604c5f35652165284f814a951171318556bbdf2d3a06d89c6,240
PAIR:111e44932a6135c5cc9b478f821637c17aaa39453cb6de6bad3599e834724e32,NPInter binding-site,3a07cd1a0b32edc726ae1c0ac3cb982080229b7d7941a87dedd1a75eea140fea,34
PAIR:3ee63d15f26c7529180895175a1191b7d5e98dc7a758dc6508db7ec0d7d2619c,NPInter binding-site,4d06667a53f9de9fff5beb695791b168197a885e94325591bbd43d4efbba10b8,12
PAIR:15d98739e078ba41e32b6ee145ae7e3a6978aa4c680e1629e46fc7922b0a1eb2,NPInter binding-site,d8c8fda1174f2787ce5793fbc1bd668aa72760346f44fb46714cf69460d3ad81,36
PAIR:e32f0b2da507ee96585d06e43f9d76e098b1fc83cf6eb6cf6e0c309734de618f,NPInter 主表,2bad8ac7b51e3058b358f6f24d4a39a84f0d28281f4a1cfc2da86e255e047888,467
PAIR:a0227efbcd48373ff680d2f149e47316c13b050f26e972f9a3bc059b733eac8f,NPInter 主表,cb97b6a9737732f33ada8b8803938fcb8b34aab1392a19de4d0cf2244150c3c5,499
PAIR:6f07c90041bcf2c14dc720cd0ed55ca70617df93157e2467d32ad8bc7cdb3a09,NPInter binding-site,73bd71b8e7a23211a5ab712576977d063822269ff2bd3c8d315fe9977b16da74,28
PAIR:c21a80dacb8206b8caaeff3196a615c3a496afc18cdf18e4132479ab9a377aff,NPInter binding-site,8ca1f42c414e984486b8f68b89b73a4417c28cb603e8786c033c6abee5cf4a58,51
PAIR:4fd9ef577ac73585789751e25b92f36001db89ded0925fefa7162e513814657d,NPInter 主表,c4ad57c8af42fd5e543c90b1c5412522e0d8fd3f751a9b3c08d1fceb0df09853,440
